web_record_id,source,original_title,normalized_title,web_date,youtube_id,aosrd_url,pdf_url,candidate_otter_id,otter_date,otter_packet_dir,otter_original_title,otter_enriched_title,otter_processed,screenshot_count,match_class,match_reason,title_similarity,date_relationship,speaker_relationship,variant_flag,needs_human_review,web_speakers,topic_hits
aosrd-webinars-196-Td9ybE_W-wU,aosrd_webinars_youtube,"The Role of the Renin-Angiotensin Components in Atherosclerosis with Dr. James Joseph – January 3, 2023(Video)",the role of the renin-angiotensin components in atherosclerosis with dr james joseph - january 3 2023,2023-01-03,Td9ybE_W-wU,https://aosrd.org/webinars/,https://aosrd.org/the-role-of-the-renin-angiotensin-components-in-atherosclerosis-with-dr-james-joseph/,xg4V_A-L8_Ob1jKGBewDTtKzOWg,2024-08-13,Research/lectures/clearfield-webinar-2024-08-13,Tuesday Integrative Health Webinar,Tuesday Integrative Health Webinar — CDPM Four Pillars / Redox & Immune Modulation,True,0,possible,topic/title similarity; insufficient independent evidence,0.162,divergent,aligned,no,yes,James Joseph,"james,joseph"
aosrd-webinars-196-Td9ybE_W-wU,aosrd_webinars_youtube,"The Role of the Renin-Angiotensin Components in Atherosclerosis with Dr. James Joseph – January 3, 2023(Video)",the role of the renin-angiotensin components in atherosclerosis with dr james joseph - january 3 2023,2023-01-03,Td9ybE_W-wU,https://aosrd.org/webinars/,https://aosrd.org/the-role-of-the-renin-angiotensin-components-in-atherosclerosis-with-dr-james-joseph/,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 5, 2025: Uveal Melanoma Molecular Vulnerabilities",True,75,possible,topic/title similarity; insufficient independent evidence,0.138,divergent,aligned,no,yes,James Joseph,"2023,james,joseph"
aosrd-webinars-197-92sBrfKcyfE,aosrd_webinars_youtube,"Oxytocin to Treat Chronic Disease-Part 2 with Dr. Salaheldin Halasa – December 27, 2022(Video)",oxytocin to treat chronic disease-part 2 with dr salaheldin halasa - december 27 2022,2022-12-27,92sBrfKcyfE,https://aosrd.org/webinars/,https://aosrd.org/oxytocin-utilization-in-chronic-disease-management-with-dr-salaheldin-halasa/,EqC6yd4bQDKMl2mpzPURPZu-_Pc,2024-10-08,Research/lectures/clearfield-webinar-2024-10-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — Nitric Oxide, EMF & Compounding Adjuncts",True,0,variant_derivative,topic/title similarity; insufficient independent evidence; shorter/segment/brief-style representation,0.243,divergent,aligned,yes,yes,Salaheldin Halasa,"halasa,oxytocin"
aosrd-webinars-197-92sBrfKcyfE,aosrd_webinars_youtube,"Oxytocin to Treat Chronic Disease-Part 2 with Dr. Salaheldin Halasa – December 27, 2022(Video)",oxytocin to treat chronic disease-part 2 with dr salaheldin halasa - december 27 2022,2022-12-27,92sBrfKcyfE,https://aosrd.org/webinars/,https://aosrd.org/oxytocin-utilization-in-chronic-disease-management-with-dr-salaheldin-halasa/,3BvIJDrhEXHdWPee7Ztw2x6EmdE,2025-12-10,Research/lectures/clearfield-webinar-2025-12-10,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 10, 2025: Nanotechnology, Adaptogens & Holiday Metabolic Botanicals (Saleya / Nario)",True,129,variant_derivative,topic/title similarity; insufficient independent evidence; shorter/segment/brief-style representation,0.171,divergent,aligned,yes,yes,Salaheldin Halasa,"december,halasa"
aosrd-webinars-197-92sBrfKcyfE,aosrd_webinars_youtube,"Oxytocin to Treat Chronic Disease-Part 2 with Dr. Salaheldin Halasa – December 27, 2022(Video)",oxytocin to treat chronic disease-part 2 with dr salaheldin halasa - december 27 2022,2022-12-27,92sBrfKcyfE,https://aosrd.org/webinars/,https://aosrd.org/oxytocin-utilization-in-chronic-disease-management-with-dr-salaheldin-halasa/,Zxy20R1uant_QctiZutXLSt-Q-E,2025-03-25,Research/lectures/clearfield-webinar-2025-03-25,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — March 25, 2025: Laboratory of Functional Medicine",True,159,variant_derivative,topic/title similarity; insufficient independent evidence; shorter/segment/brief-style representation,0.149,divergent,aligned,yes,yes,Salaheldin Halasa,"chronic,halasa"
aosrd-webinars-197-92sBrfKcyfE,aosrd_webinars_youtube,"Oxytocin to Treat Chronic Disease-Part 2 with Dr. Salaheldin Halasa – December 27, 2022(Video)",oxytocin to treat chronic disease-part 2 with dr salaheldin halasa - december 27 2022,2022-12-27,92sBrfKcyfE,https://aosrd.org/webinars/,https://aosrd.org/oxytocin-utilization-in-chronic-disease-management-with-dr-salaheldin-halasa/,b2H7gyjRNmbN0l62XtCzeLPovDE,2025-06-24,Research/lectures/clearfield-webinar-2025-06-24,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — June 24, 2025: Ivermectin & Mebendazole for Cancer Stem Cells & Fibrosis",True,80,variant_derivative,topic/title similarity; insufficient independent evidence; shorter/segment/brief-style representation,0.102,divergent,aligned,yes,yes,Salaheldin Halasa,"halasa,salaheldin"
aosrd-webinars-197-92sBrfKcyfE,aosrd_webinars_youtube,"Oxytocin to Treat Chronic Disease-Part 2 with Dr. Salaheldin Halasa – December 27, 2022(Video)",oxytocin to treat chronic disease-part 2 with dr salaheldin halasa - december 27 2022,2022-12-27,92sBrfKcyfE,https://aosrd.org/webinars/,https://aosrd.org/oxytocin-utilization-in-chronic-disease-management-with-dr-salaheldin-halasa/,SdzXWjorAW2NkmSfJoC1PdOzwAE,2025-05-20,Research/lectures/clearfield-webinar-2025-05-20,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — May 20, 2025: Outperforming Oncologists (CDPM Delivery, TME & NK Exosomes)",True,56,variant_derivative,topic/title similarity; insufficient independent evidence; shorter/segment/brief-style representation,0.09,divergent,aligned,yes,yes,Salaheldin Halasa,"halasa,salaheldin"
aosrd-webinars-198-fwLHIoDOipY,aosrd_webinars_youtube,"The Role of Nutrition and Prevention – December 20, 2022(Video)",the role of nutrition and prevention - december 20 2022,2022-12-20,fwLHIoDOipY,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2022/12/The-Role-of-Nutrition-and-Prevention-1.pdf,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,,
aosrd-webinars-199-GpYX1_vmLFI,aosrd_webinars_youtube,"Fracture Proof Your Bones-A Comprehensive Guide to Osteoporosis with Dr. John Neustadt – December 14, 2022(Video)",fracture proof your bones-a comprehensive guide to osteoporosis with dr john neustadt - december 14 2022,2022-12-14,GpYX1_vmLFI,https://aosrd.org/webinars/,https://aosrd.org/fracture-proof-your-bones-a-comprehensive-guide-to-osteoporosis-with-dr-john-neustadt/,y59a2fEx8UgOiThJHr1w-HcQc1U,2024-08-20,Research/lectures/clearfield-webinar-2024-08-20,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 20, 2024: Cancer Treatment–Induced Osteoporosis & Fracture-First Bone Care (Dr. John Newstead)",True,0,possible,topic/title similarity; insufficient independent evidence,0.416,divergent,aligned,no,yes,John Neustadt,"fracture,john,osteoporosis"
aosrd-webinars-199-GpYX1_vmLFI,aosrd_webinars_youtube,"Fracture Proof Your Bones-A Comprehensive Guide to Osteoporosis with Dr. John Neustadt – December 14, 2022(Video)",fracture proof your bones-a comprehensive guide to osteoporosis with dr john neustadt - december 14 2022,2022-12-14,GpYX1_vmLFI,https://aosrd.org/webinars/,https://aosrd.org/fracture-proof-your-bones-a-comprehensive-guide-to-osteoporosis-with-dr-john-neustadt/,GH57wayNAp6iLAYz_3IRSsC5few,2026-01-07,Research/lectures/clearfield-webinar-2026-01-07,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — January 7, 2026: Collagen Signaling & Osteoporosis Testing (Fracture Risk)",True,61,possible,topic/title similarity; insufficient independent evidence,0.375,divergent,aligned,no,yes,John Neustadt,"fracture,john,neustadt,osteoporosis"
aosrd-webinars-200-8vtxAVALprY,aosrd_webinars_youtube,"Integrative Psychiatry, Neurofeedback, and the Treatment Resistant Patient with Dr. John Finnick – December 6, 2022(Video)",integrative psychiatry neurofeedback and the treatment resistant patient with dr john finnick - december 6 2022,2022-12-06,8vtxAVALprY,https://aosrd.org/webinars/,https://aosrd.org/integrative-psychiatry-neurofeedback-and-the-treatment-resistant-patient-with-dr-john-finnick/,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,John Finnick,
aosrd-webinars-201-8blzjFv9r8I,aosrd_webinars_youtube,"Osteopathic Manipulation in Treating Pain, and Substance Abuse – November 29, 2022(Video)",osteopathic manipulation in treating pain and substance abuse - november 29 2022,2022-11-29,8blzjFv9r8I,https://aosrd.org/webinars/,https://aosrd.org/osteopathic-manipulation-in-pain-and-substance-abuse/,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,,
aosrd-webinars-202-x6BIrL8qmzk,aosrd_webinars_youtube,"Oxytocin Utilization in Chronic Disease Management with Dr. Salaheldin Halasa – November 23, 2022(Video)",oxytocin utilization in chronic disease management with dr salaheldin halasa - november 23 2022,2022-11-23,x6BIrL8qmzk,https://aosrd.org/webinars/,https://aosrd.org/oxytocin-utilization-in-chronic-disease-management-with-dr-salaheldin-halasa/,GUt4yZgCp4lNVboAnJBHNMsHO7A,2025-05-06,Research/lectures/clearfield-webinar-2025-05-06,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — May 6, 2025: Male Aromatization & Aromatase Blockade on TRT",True,44,possible,topic/title similarity; insufficient independent evidence,0.299,divergent,aligned,no,yes,Salaheldin Halasa,"halasa,management"
aosrd-webinars-202-x6BIrL8qmzk,aosrd_webinars_youtube,"Oxytocin Utilization in Chronic Disease Management with Dr. Salaheldin Halasa – November 23, 2022(Video)",oxytocin utilization in chronic disease management with dr salaheldin halasa - november 23 2022,2022-11-23,x6BIrL8qmzk,https://aosrd.org/webinars/,https://aosrd.org/oxytocin-utilization-in-chronic-disease-management-with-dr-salaheldin-halasa/,EqC6yd4bQDKMl2mpzPURPZu-_Pc,2024-10-08,Research/lectures/clearfield-webinar-2024-10-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — Nitric Oxide, EMF & Compounding Adjuncts",True,0,possible,topic/title similarity; insufficient independent evidence,0.291,divergent,aligned,no,yes,Salaheldin Halasa,"halasa,oxytocin"
aosrd-webinars-203-4u_3c_lFUzs,aosrd_webinars_youtube,"Type-1 Diabetes Outcomes, Therapies, and Future Innovations with Dr. Andrew Koutnik – November 8, 2022(Video)",type-1 diabetes outcomes therapies and future innovations with dr andrew koutnik - november 8 2022,2022-11-08,4u_3c_lFUzs,https://aosrd.org/webinars/,https://aosrd.org/type-1-diabetes-outcomes-therapies-and-future-innovations-with-dr-andrew-koutnik/,j3HjVUuBV5gnR4KrCUuXOZEnPm0,2025-10-14,Research/lectures/clearfield-webinar-2025-10-14,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 14, 2025: Estrogen Timing, Progesterone After Hysterectomy & Hormone Testing",True,123,possible,topic/title similarity; insufficient independent evidence,0.144,divergent,aligned,no,yes,Andrew Koutnik,"andrew,outcomes"
aosrd-webinars-204-Qy2mrgSpVNg,aosrd_webinars_youtube,"The Positive Side of the Plummeting Health Index in America with Dr. Mark Lafferty – November 1, 2022(Video)",the positive side of the plummeting health index in america with dr mark lafferty - november 1 2022,2022-11-01,Qy2mrgSpVNg,https://aosrd.org/webinars/,https://aosrd.org/the-positive-side-of-the-plummeting-health-index-in-america/,qwUT3cyV7gYvn34XQtrA84mAbiI,2024-11-20,Research/lectures/clearfield-webinar-2024-11-20,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — November 20, 2024: Longevity Biomarkers (NAD, Klotho, Inflammation)",True,56,possible,topic/title similarity; insufficient independent evidence,0.185,divergent,aligned,no,yes,Mark Lafferty,"health,november"
aosrd-webinars-204-Qy2mrgSpVNg,aosrd_webinars_youtube,"The Positive Side of the Plummeting Health Index in America with Dr. Mark Lafferty – November 1, 2022(Video)",the positive side of the plummeting health index in america with dr mark lafferty - november 1 2022,2022-11-01,Qy2mrgSpVNg,https://aosrd.org/webinars/,https://aosrd.org/the-positive-side-of-the-plummeting-health-index-in-america/,P1FgRy3FvTrrNYsXISdsJKJeiEg,2024-11-06,Research/lectures/clearfield-webinar-2024-11-06,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — November 6, 2024: Microbiome Diversity & Fecal Microbiota Transplant",True,53,possible,topic/title similarity; insufficient independent evidence,0.18,divergent,aligned,no,yes,Mark Lafferty,"2022,mark,november"
aosrd-webinars-204-Qy2mrgSpVNg,aosrd_webinars_youtube,"The Positive Side of the Plummeting Health Index in America with Dr. Mark Lafferty – November 1, 2022(Video)",the positive side of the plummeting health index in america with dr mark lafferty - november 1 2022,2022-11-01,Qy2mrgSpVNg,https://aosrd.org/webinars/,https://aosrd.org/the-positive-side-of-the-plummeting-health-index-in-america/,Zxy20R1uant_QctiZutXLSt-Q-E,2025-03-25,Research/lectures/clearfield-webinar-2025-03-25,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — March 25, 2025: Laboratory of Functional Medicine",True,159,possible,topic/title similarity; insufficient independent evidence,0.176,divergent,aligned,no,yes,Mark Lafferty,"health,index"
aosrd-webinars-205,aosrd_webinars_vimeo,"Prostate Community Trial A Global Community Trial for the Treatment of Prostate Enlargement and Prostate Cancer with Stefan Hartmann PA-C and Manual – October 25, 2022(Video)",prostate community trial a global community trial for the treatment of prostate enlargement and prostate cancer with stefan hartmann pa-c and manual - october 25 2022,2022-10-25,,https://aosrd.org/webinars/,https://aosrd.org/prostate-community-trial-a-global-community-trial-for-the-treatment-of-prostate-enlargement-and-prostate-cancer-with-stefan-hartmann-pa-c-and-manual/,LvCEhutJR34KphFeXcFdbBQ3PZE,2025-08-26,Research/lectures/clearfield-webinar-2025-08-26,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 26, 2025: Ozone Therapy Foundations (Frank Shallenberger)",True,15,possible,topic/title similarity; insufficient independent evidence,0.149,divergent,aligned,no,yes,Stefan Hartmann PA-C,"cancer,prostate,stefan"
aosrd-webinars-205,aosrd_webinars_vimeo,"Prostate Community Trial A Global Community Trial for the Treatment of Prostate Enlargement and Prostate Cancer with Stefan Hartmann PA-C and Manual – October 25, 2022(Video)",prostate community trial a global community trial for the treatment of prostate enlargement and prostate cancer with stefan hartmann pa-c and manual - october 25 2022,2022-10-25,,https://aosrd.org/webinars/,https://aosrd.org/prostate-community-trial-a-global-community-trial-for-the-treatment-of-prostate-enlargement-and-prostate-cancer-with-stefan-hartmann-pa-c-and-manual/,hFcw5MS7FSAuXJGFcnPHqL6j1gM,2025-01-22,Research/lectures/clearfield-webinar-2025-01-22,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — January 22, 2025: Mold, Mycotoxins & the Sinus–Brain Axis (Dr. Dennis)",True,177,possible,topic/title similarity; insufficient independent evidence,0.147,divergent,aligned,no,yes,Stefan Hartmann PA-C,"stefan,treatment"
aosrd-webinars-205,aosrd_webinars_vimeo,"Prostate Community Trial A Global Community Trial for the Treatment of Prostate Enlargement and Prostate Cancer with Stefan Hartmann PA-C and Manual – October 25, 2022(Video)",prostate community trial a global community trial for the treatment of prostate enlargement and prostate cancer with stefan hartmann pa-c and manual - october 25 2022,2022-10-25,,https://aosrd.org/webinars/,https://aosrd.org/prostate-community-trial-a-global-community-trial-for-the-treatment-of-prostate-enlargement-and-prostate-cancer-with-stefan-hartmann-pa-c-and-manual/,ykfPBSHSL3meBk4yGojbTxMVIpA,2024-10-22,Research/lectures/clearfield-webinar-2024-10-22,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 22, 2024: DHA, Lutein & Zeaxanthin for Brain Health",True,68,possible,topic/title similarity; insufficient independent evidence,0.134,divergent,aligned,no,yes,Stefan Hartmann PA-C,"october,stefan"
aosrd-webinars-205,aosrd_webinars_vimeo,"Prostate Community Trial A Global Community Trial for the Treatment of Prostate Enlargement and Prostate Cancer with Stefan Hartmann PA-C and Manual – October 25, 2022(Video)",prostate community trial a global community trial for the treatment of prostate enlargement and prostate cancer with stefan hartmann pa-c and manual - october 25 2022,2022-10-25,,https://aosrd.org/webinars/,https://aosrd.org/prostate-community-trial-a-global-community-trial-for-the-treatment-of-prostate-enlargement-and-prostate-cancer-with-stefan-hartmann-pa-c-and-manual/,lnZUNAyEcVNSN0i3JOEbuJcc15A,2025-02-19,Research/lectures/clearfield-webinar-2025-02-19,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 19, 2025: Thymosin Alpha-1 & Thymogen Immune Peptides",True,49,possible,topic/title similarity; insufficient independent evidence,0.132,divergent,aligned,no,yes,Stefan Hartmann PA-C,"cancer,stefan"
aosrd-webinars-205,aosrd_webinars_vimeo,"Prostate Community Trial A Global Community Trial for the Treatment of Prostate Enlargement and Prostate Cancer with Stefan Hartmann PA-C and Manual – October 25, 2022(Video)",prostate community trial a global community trial for the treatment of prostate enlargement and prostate cancer with stefan hartmann pa-c and manual - october 25 2022,2022-10-25,,https://aosrd.org/webinars/,https://aosrd.org/prostate-community-trial-a-global-community-trial-for-the-treatment-of-prostate-enlargement-and-prostate-cancer-with-stefan-hartmann-pa-c-and-manual/,vZKE66zexBS6KPliMMq0glRxefk,2024-12-04,Research/lectures/clearfield-webinar-2024-12-04,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 4, 2024: 12 Medical Myths (Christmas Edition)",True,79,possible,topic/title similarity; insufficient independent evidence,0.119,divergent,aligned,no,yes,Stefan Hartmann PA-C,"cancer,prostate,stefan"
