record_id,ecosystem,source,original_title,normalized_title,pass1_reference,otter_id,otter_date,packet_dir,packet_json_status,raw_transcript_status,summary_status,structured_lecture_notes_status,quiz_status,key_takeaways_status,infographic_data_status,infographic_status,readme_status,slides_status,slides_claimed_downloaded,slide_pdf_status,slide_images_status,audio_status,video_status,pathway_status,content_kit_status,knowledge_leaves_status,aosrd_catalog_status,aosrd_pdf_url_status,aosrd_pdf_local_status,youtube_id,youtube_url_status,youtube_video_local_status,vimeo_url_status,vimeo_video_local_status,rumble_url_status,rumble_video_local_status,overall_local_representation_status,processing_state_based_on_local_inventory,notes
aosrd-webinars-097-qCHRKOIOdyo,AOSRD_Clearfield,aosrd_webinars_youtube,Diagnostic Assessment of Chronic Disease with Dr. Salaheldin Halasa and Dr James Joseph 13-Aug-2024 (Video),diagnostic assessment of chronic disease with dr salaheldin halasa and dr james joseph 13 aug 2024 video,aosrd-webinars-097-qCHRKOIOdyo|xg4V_A-L8_Ob1jKGBewDTtKzOWg|b2H7gyjRNmbN0l62XtCzeLPovDE|hQzjA4-OBAL6Qn7OOOywEISWs3I|Zxy20R1uant_QctiZutXLSt-Q-E|ajVChHpkQS72kcrtN9J03lwNFZ0,xg4V_A-L8_Ob1jKGBewDTtKzOWg;b2H7gyjRNmbN0l62XtCzeLPovDE;hQzjA4-OBAL6Qn7OOOywEISWs3I;Zxy20R1uant_QctiZutXLSt-Q-E;ajVChHpkQS72kcrtN9J03lwNFZ0,2024-08-13;2025-06-24;2025-07-08;2025-03-25;2026-04-28,Research/lectures/clearfield-webinar-2024-08-13;Research/lectures/clearfield-webinar-2025-06-24;Research/lectures/clearfield-webinar-2025-07-08;Research/lectures/clearfield-webinar-2025-03-25;Research/lectures/clearfield-webinar-2026-04-28,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,qCHRKOIOdyo,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,"pass1_match_class=possible,strong; otter_candidates=5 (unconfirmed)"
aosrd-webinars-098-33LzcsSXUns,AOSRD_Clearfield,aosrd_webinars_youtube,"Human Gut Microbiome, Postbiotic Metabolites and the Microbiome Theory of Aging with Dr. Ross Pelton 06-Aug-2024 (Video)",human gut microbiome postbiotic metabolites and the microbiome theory of aging with dr ross pelton 06 aug 2024 video,aosrd-webinars-098-33LzcsSXUns|CMNjlQbT2xu4NqL-9gu4VQSt0mo,CMNjlQbT2xu4NqL-9gu4VQSt0mo,2024-08-06,Research/lectures/clearfield-webinar-2024-08-06,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,33LzcsSXUns,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=strong; otter_candidates=1 (unconfirmed)
aosrd-webinars-099-vhO2wI9HZPs,AOSRD_Clearfield,aosrd_webinars_youtube,Novel Peptide Innovations to Enhance Healthspan with Michael Antonelli 30-Jul-2024 (Video),novel peptide innovations to enhance healthspan with michael antonelli 30 jul 2024 video,aosrd-webinars-099-vhO2wI9HZPs|ykfPBSHSL3meBk4yGojbTxMVIpA,ykfPBSHSL3meBk4yGojbTxMVIpA,2024-10-22,Research/lectures/clearfield-webinar-2024-10-22,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,vhO2wI9HZPs,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-100-TH3WSRAjN-c,AOSRD_Clearfield,aosrd_webinars_youtube,Iron Metabolism and Sucrosomial Iron with Sam Sparhawk 23-Jul-2024 (Video),iron metabolism and sucrosomial iron with sam sparhawk 23 jul 2024 video,aosrd-webinars-100-TH3WSRAjN-c,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,TH3WSRAjN-c,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-101-OIYNcWX7NAw,AOSRD_Clearfield,aosrd_webinars_youtube,Introducing C15 The First New Essential Fayy Acid Discovered in 90 Years with Dr. Stephanie Venn-Watson 16-Jul-2024 (Video),introducing c15 the first new essential fayy acid discovered in 90 years with dr stephanie venn watson 16 jul 2024 video,aosrd-webinars-101-OIYNcWX7NAw|SdzXWjorAW2NkmSfJoC1PdOzwAE,SdzXWjorAW2NkmSfJoC1PdOzwAE,2025-05-20,Research/lectures/clearfield-webinar-2025-05-20,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,OIYNcWX7NAw,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-102-kBGgYtTAhyo,AOSRD_Clearfield,aosrd_webinars_youtube,Perplexing Neuromuscular and GI Symptoms in a 27 Year Old Male with Dr. Kilee Smith 9-Jul-2024 (Video),perplexing neuromuscular and gi symptoms in a 27 year old male with dr kilee smith 9 jul 2024 video,aosrd-webinars-102-kBGgYtTAhyo,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,kBGgYtTAhyo,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-103-_5CkbM3QO2A,AOSRD_Clearfield,aosrd_webinars_youtube,Homeopathic Case Studies with Dr Parvin Zarrin 2-Jul-2024 (Video),homeopathic case studies with dr parvin zarrin 2 jul 2024 video,aosrd-webinars-103-_5CkbM3QO2A,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,_5CkbM3QO2A,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-104-i-_y_4834r0,AOSRD_Clearfield,aosrd_webinars_youtube,GLP-1 Masterclass with Jay Campbell and Hunter Williams 25-Jun-2024 (Video),glp 1 masterclass with jay campbell and hunter williams 25 jun 2024 video,aosrd-webinars-104-i-_y_4834r0|t9O9J5vUpWGkKXi-5TqxgKudSvY,t9O9J5vUpWGkKXi-5TqxgKudSvY,2025-04-29,Research/lectures/clearfield-webinar-2025-04-29,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,i-_y_4834r0,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-105-Zed_tVgD-KI,AOSRD_Clearfield,aosrd_webinars_youtube,Brown adipose tissue is associated with cardiometabolic health 18-Jun-2024 (Video),brown adipose tissue is associated with cardiometabolic health 18 jun 2024 video,aosrd-webinars-105-Zed_tVgD-KI,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,Zed_tVgD-KI,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-106-4DV6p0vAX7M,AOSRD_Clearfield,aosrd_webinars_youtube,"Rapamycin, mTOR, Autophagy and Treating mTOR Syndrome with Dr. Ross Pelton 11-Jun-2024 (Video)",rapamycin mtor autophagy and treating mtor syndrome with dr ross pelton 11 jun 2024 video,aosrd-webinars-106-4DV6p0vAX7M|N9yVVPBjdwE0_VQF5vNgb-MVTSQ,N9yVVPBjdwE0_VQF5vNgb-MVTSQ,2025-07-22,Research/lectures/clearfield-webinar-2025-07-22,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,4DV6p0vAX7M,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-107-EedeUbkVxWw,AOSRD_Clearfield,aosrd_webinars_youtube,Prostatitis and Prostate Cancer and IFM Iternational Conference Summary w Dr benoit Tano and Melvin Nario 4-Jun-2024 (Video),prostatitis and prostate cancer and ifm iternational conference summary w dr benoit tano and melvin nario 4 jun 2024 video,aosrd-webinars-107-EedeUbkVxWw,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,EedeUbkVxWw,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-108-AZ-yDffpNJY,AOSRD_Clearfield,aosrd_webinars_youtube,Clinical Applications of Cytisine with Dr. James Joseph 21-May-2024 (Video),clinical applications of cytisine with dr james joseph 21 may 2024 video,aosrd-webinars-108-AZ-yDffpNJY|hQzjA4-OBAL6Qn7OOOywEISWs3I,hQzjA4-OBAL6Qn7OOOywEISWs3I,2025-07-08,Research/lectures/clearfield-webinar-2025-07-08,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,AZ-yDffpNJY,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-109-rE4aeyVQ2Ho,AOSRD_Clearfield,aosrd_webinars_youtube,Cognition and Immune Function with Dr. John Lewis 14-May-2024 (Video),cognition and immune function with dr john lewis 14 may 2024 video,aosrd-webinars-109-rE4aeyVQ2Ho|avbRWMav2fwgobz9r7HjwR4z44I|y59a2fEx8UgOiThJHr1w-HcQc1U,avbRWMav2fwgobz9r7HjwR4z44I;y59a2fEx8UgOiThJHr1w-HcQc1U,2026-06-02;2024-08-20,Research/lectures/clearfield-webinar-2026-06-02;Research/lectures/clearfield-webinar-2024-08-20,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,rE4aeyVQ2Ho,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
aosrd-webinars-110-VlkJVQdCgik,AOSRD_Clearfield,aosrd_webinars_youtube,Endocrinology of Pain Management with Dr. William Clearfield (Video),endocrinology of pain management with dr william clearfield video,aosrd-webinars-110-VlkJVQdCgik|wcHy9pPXoWy5S62-GJbpasQtw2o,wcHy9pPXoWy5S62-GJbpasQtw2o,2025-02-12,Research/lectures/clearfield-webinar-2025-02-12,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,VlkJVQdCgik,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-111-6Ydzs4z54kg,AOSRD_Clearfield,aosrd_webinars_youtube,"Harnessing Nature’s Remedies for Chronic Diseases, Mold and Mycotoxins with Jane Santangelo and Dr. William Clearfield 30-Apr-2024 (Video)",harnessing nature s remedies for chronic diseases mold and mycotoxins with jane santangelo and dr william clearfield 30 apr 2024 video,aosrd-webinars-111-6Ydzs4z54kg|hFcw5MS7FSAuXJGFcnPHqL6j1gM|v3Md09l1C_mz3hrDPWngln5SYQw|CQjlfnZLZ-CY25UUEq35pSQ0lug,hFcw5MS7FSAuXJGFcnPHqL6j1gM;v3Md09l1C_mz3hrDPWngln5SYQw;CQjlfnZLZ-CY25UUEq35pSQ0lug,2025-01-22;2025-09-09;2025-12-24,Research/lectures/clearfield-webinar-2025-01-22;Research/lectures/clearfield-webinar-2025-09-09;Research/lectures/clearfield-webinar-2025-12-24,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,6Ydzs4z54kg,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=3 (unconfirmed)
aosrd-webinars-112-nzj-iOQyroc,AOSRD_Clearfield,aosrd_webinars_youtube,"Introduction to Hormone Optimization-Part 5 Laboratory Calculations, Hormone History Summary, Hormne Therapy Summary Chart Dr. Bill Clearfield with JR (Video)",introduction to hormone optimization part 5 laboratory calculations hormone history summary hormne therapy summary chart dr bill clearfield with jr video,aosrd-webinars-112-nzj-iOQyroc|OL_Ukp1RYjVvnjsMHnF2eXCXDC8|lad4QB8n10SgLwRq48hmZvwDQ2U|HY-sCmihzh3EJ69WWVwlTT0Ri6s|LvCEhutJR34KphFeXcFdbBQ3PZE|OlXuXl73V1RAQ4bVYXoakDZMRnU,OL_Ukp1RYjVvnjsMHnF2eXCXDC8;lad4QB8n10SgLwRq48hmZvwDQ2U;HY-sCmihzh3EJ69WWVwlTT0Ri6s;LvCEhutJR34KphFeXcFdbBQ3PZE;OlXuXl73V1RAQ4bVYXoakDZMRnU,2024-10-01;2024-09-03;2025-11-26;2025-08-26;2026-04-07,Research/lectures/clearfield-webinar-2024-10-01;Research/lectures/clearfield-webinar-2024-09-03;Research/lectures/clearfield-webinar-2025-11-26;Research/lectures/clearfield-webinar-2025-08-26;Research/lectures/clearfield-webinar-2026-04-07,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,nzj-iOQyroc,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=5 (unconfirmed)
aosrd-webinars-113-17THfuKKWg4,AOSRD_Clearfield,aosrd_webinars_youtube,Let’s Talk Progesterone with Carol Peterson RPh 23-Apr-2024 (Video),let s talk progesterone with carol peterson rph 23 apr 2024 video,aosrd-webinars-113-17THfuKKWg4|j3HjVUuBV5gnR4KrCUuXOZEnPm0|W7XqKXZ-lIxJJAd2BNF0czu408k,j3HjVUuBV5gnR4KrCUuXOZEnPm0;W7XqKXZ-lIxJJAd2BNF0czu408k,2025-10-14;2026-04-21,Research/lectures/clearfield-webinar-2025-10-14;Research/lectures/clearfield-webinar-2026-04-21,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,17THfuKKWg4,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
aosrd-webinars-114-2m-O4yYr604,AOSRD_Clearfield,aosrd_webinars_youtube,Introduction to Hormone Optimization-Part 4-Laboratory Evaluation JR Student Session (Video),introduction to hormone optimization part 4 laboratory evaluation jr student session video,aosrd-webinars-114-2m-O4yYr604,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,2m-O4yYr604,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-115-o1e-EuQVa0o,AOSRD_Clearfield,aosrd_webinars_youtube,"Introduction to Hormone Optimization-DHEA, Pregnenolone, Prolactin and Beginning Lab Evaluation – JR Student Session (Video)",introduction to hormone optimization dhea pregnenolone prolactin and beginning lab evaluation jr student session video,aosrd-webinars-115-o1e-EuQVa0o,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,o1e-EuQVa0o,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-116-V8t-J5WqURk,AOSRD_Clearfield,aosrd_webinars_youtube,From Assessment to Action-Comprehensive Strategies for Conquering High Cholesterol – 16-Apr-2024 (Video),from assessment to action comprehensive strategies for conquering high cholesterol 16 apr 2024 video,aosrd-webinars-116-V8t-J5WqURk,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,V8t-J5WqURk,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-117-d5kmBOFcSbE,AOSRD_Clearfield,aosrd_webinars_youtube,"Cardio Metabolic Assessment Testing with Ron Riewold, Joe Torres and Jane Santangelo – 9-Apr-2024 (Video)",cardio metabolic assessment testing with ron riewold joe torres and jane santangelo 9 apr 2024 video,aosrd-webinars-117-d5kmBOFcSbE,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,d5kmBOFcSbE,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-118-MVPoDdFWft4,AOSRD_Clearfield,aosrd_webinars_youtube,"Introduction to Hormone Optimization-Part 3 Thyroid, Cortisol, Insulin, DHEA, Pregnenolone and Prolactin – 9-Apr-2024 (Video)",introduction to hormone optimization part 3 thyroid cortisol insulin dhea pregnenolone and prolactin 9 apr 2024 video,aosrd-webinars-118-MVPoDdFWft4,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,MVPoDdFWft4,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-119-o8RnGeIcMCU,AOSRD_Clearfield,aosrd_webinars_youtube,Introduction to Hormone Optimization-Par 1-Homeopathic Edition (Video),introduction to hormone optimization par 1 homeopathic edition video,aosrd-webinars-119-o8RnGeIcMCU,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,o8RnGeIcMCU,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-120-AQ-D2UUC9yk,AOSRD_Clearfield,aosrd_webinars_youtube,Calocurb-The World’s First GLP-1 Oral Agonist for Weight Loss with Sara Kennedy and Dr. Edward Walker – 2-Apr-2024 (Video),calocurb the world s first glp 1 oral agonist for weight loss with sara kennedy and dr edward walker 2 apr 2024 video,aosrd-webinars-120-AQ-D2UUC9yk|lnZUNAyEcVNSN0i3JOEbuJcc15A,lnZUNAyEcVNSN0i3JOEbuJcc15A,2025-02-19,Research/lectures/clearfield-webinar-2025-02-19,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,AQ-D2UUC9yk,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-121-SOtnBGCgCUE,AOSRD_Clearfield,aosrd_webinars_youtube,Synergy of Nitrate Supplementation and Methylene Blue with Beth Shirley – 19-Mar-2024 (Video),synergy of nitrate supplementation and methylene blue with beth shirley 19 mar 2024 video,aosrd-webinars-121-SOtnBGCgCUE|EqC6yd4bQDKMl2mpzPURPZu-_Pc,EqC6yd4bQDKMl2mpzPURPZu-_Pc,2024-10-08,Research/lectures/clearfield-webinar-2024-10-08,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,SOtnBGCgCUE,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-122--2zRc1QbLiI,AOSRD_Clearfield,aosrd_webinars_youtube,"Long Term Micronutrient Depletion with Dr. Deedra Mason – March 12, 2024 (Video)",long term micronutrient depletion with dr deedra mason march 12 2024 video,aosrd-webinars-122--2zRc1QbLiI,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,-2zRc1QbLiI,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-123-B1Z34WJYAN4,AOSRD_Clearfield,aosrd_webinars_youtube,"Breaking Free-Financial Solutions for Medical Professionals with Mr. David Silva – March 5, 2024 (Video)",breaking free financial solutions for medical professionals with mr david silva march 5 2024 video,aosrd-webinars-123-B1Z34WJYAN4,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,B1Z34WJYAN4,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-124-e8_bNLZcAtg,AOSRD_Clearfield,aosrd_webinars_youtube,"Testosterone-Estrogen-Glp Agonists-and Hormone Optimization with Jay Campbell – Feb 27, 2024 (Video)",testosterone estrogen glp agonists and hormone optimization with jay campbell feb 27 2024 video,aosrd-webinars-124-e8_bNLZcAtg|j3HjVUuBV5gnR4KrCUuXOZEnPm0|t9O9J5vUpWGkKXi-5TqxgKudSvY,j3HjVUuBV5gnR4KrCUuXOZEnPm0;t9O9J5vUpWGkKXi-5TqxgKudSvY,2025-10-14;2025-04-29,Research/lectures/clearfield-webinar-2025-10-14;Research/lectures/clearfield-webinar-2025-04-29,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,e8_bNLZcAtg,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
