record_id,ecosystem,source,original_title,normalized_title,pass1_reference,pass1_match_class,otter_id,otter_date,packet_dir,external_representation_type,external_url,local_representation_already_present,novelty_score,identity_confidence,evidence_gain_score,processing_effort,duplication_risk,downstream_utility,preservation_value,acquisition_cost_class,information_gain_effort,acquisition_decision,acquisition_rationale,what_this_could_add,what_we_already_have,blocking_condition,notes
aosrd-webinars-170-hj4CXKqCtkg,AOSRD_Clearfield,aosrd_webinars_youtube,"The Incretin Hormones and the New Face of Weight Loss with Dr. William Clearfield – June 28, 2023 (Video)",the incretin hormones and the new face of weight loss with dr william clearfield june 28 2023 video,aosrd-webinars-170-hj4CXKqCtkg,possible,5HPCyqwQxi9QD1of8g-CPHrnFcc,2025-01-08,Research/lectures/clearfield-webinar-2025-01-08,AOSRD_PDF,https://aosrd.org/the-incretin-hormones-and-the-new-face-of-weight-loss-with-dr-william-clearfield/,yes,2,low,2,low,medium,medium,medium,low,moderate,CONDITIONAL_ACQUIRE,Pass 1 relationship is possible only. PDF is a low-cost artifact that could help resolve identity against Otter candidates and/or add slides if the match is later confirmed. Acquire only as an identity-resolution / enrichment step — not as confirmed new knowledge.,Identity-resolution evidence plus possible visual/source material.,5HPCyqwQxi9QD1of8g-CPHrnFcc:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,purpose=identity_resolution; confirm human intent before acquire; do not treat as confirmed same-session until reviewed,pdf_role=identity_resolution_candidate; pass3_pdf_availability=available_external; pass1_rel=possible_existing_session_representation
aosrd-webinars-170-hj4CXKqCtkg,AOSRD_Clearfield,aosrd_webinars_youtube,"The Incretin Hormones and the New Face of Weight Loss with Dr. William Clearfield – June 28, 2023 (Video)",the incretin hormones and the new face of weight loss with dr william clearfield june 28 2023 video,aosrd-webinars-170-hj4CXKqCtkg,possible,5HPCyqwQxi9QD1of8g-CPHrnFcc,2025-01-08,Research/lectures/clearfield-webinar-2025-01-08,YouTube_video,https://youtu.be/hj4CXKqCtkg,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first; preferably via the low-cost companion PDF before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,5HPCyqwQxi9QD1of8g-CPHrnFcc:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition; prefer_PDF_first,pass3_availability=available_external; captions=not_checked; has_pdf_also=True
aosrd-webinars-171-wSFbd7D8Lpw,AOSRD_Clearfield,aosrd_webinars_youtube,"Integrative Imunity-Part 2 Dr. Benoit Tano – June 27, 2023 (Video)",integrative imunity part 2 dr benoit tano june 27 2023 video,aosrd-webinars-171-wSFbd7D8Lpw,variant_derivative,81vgkJ55QnsvesXbnyxCMQPr6Rc;wcHy9pPXoWy5S62-GJbpasQtw2o;vn-MouyIRCM7VjShKYhDQr6Mc3U;JAhRYbDDwDsC4em3dazDKyDw4gM;TNvBcRwwSnrkWGe2_L3i3lGvYYk,2026-06-09;2025-02-12;2025-05-27;2025-02-05;2024-12-11,Research/lectures/clearfield-webinar-2026-06-09;Research/lectures/clearfield-webinar-2025-02-12;Research/lectures/clearfield-webinar-2025-05-27;Research/lectures/clearfield-webinar-2025-02-05;Research/lectures/clearfield-webinar-2024-12-11,AOSRD_PDF,https://aosrd.org/integrative-imunity-part-2-dr-benoit-tano/,yes,2,low,2,low,medium,medium,medium,low,moderate,CONDITIONAL_ACQUIRE,Pass 1 relationship is variant_derivative only. PDF is a low-cost artifact that could help resolve identity against Otter candidates and/or add slides if the match is later confirmed. Acquire only as an identity-resolution / enrichment step — not as confirmed new knowledge.,Identity-resolution evidence plus possible visual/source material.,81vgkJ55QnsvesXbnyxCMQPr6Rc:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; wcHy9pPXoWy5S62-GJbpasQtw2o:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; vn-MouyIRCM7VjShKYhDQr6Mc3U:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; JAhRYbDDwDsC4em3dazDKyDw4gM:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; TNvBcRwwSnrkWGe2_L3i3lGvYYk:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,purpose=identity_resolution; confirm human intent before acquire; do not treat as confirmed same-session until reviewed,pdf_role=identity_resolution_candidate; pass3_pdf_availability=available_external; pass1_rel=possible_existing_session_representation
aosrd-webinars-171-wSFbd7D8Lpw,AOSRD_Clearfield,aosrd_webinars_youtube,"Integrative Imunity-Part 2 Dr. Benoit Tano – June 27, 2023 (Video)",integrative imunity part 2 dr benoit tano june 27 2023 video,aosrd-webinars-171-wSFbd7D8Lpw,variant_derivative,81vgkJ55QnsvesXbnyxCMQPr6Rc;wcHy9pPXoWy5S62-GJbpasQtw2o;vn-MouyIRCM7VjShKYhDQr6Mc3U;JAhRYbDDwDsC4em3dazDKyDw4gM;TNvBcRwwSnrkWGe2_L3i3lGvYYk,2026-06-09;2025-02-12;2025-05-27;2025-02-05;2024-12-11,Research/lectures/clearfield-webinar-2026-06-09;Research/lectures/clearfield-webinar-2025-02-12;Research/lectures/clearfield-webinar-2025-05-27;Research/lectures/clearfield-webinar-2025-02-05;Research/lectures/clearfield-webinar-2024-12-11,YouTube_video,https://youtu.be/wSFbd7D8Lpw,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only variant_derivative. Video acquisition/processing is expensive and captions are unverified. Resolve identity first; preferably via the low-cost companion PDF before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,81vgkJ55QnsvesXbnyxCMQPr6Rc:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; wcHy9pPXoWy5S62-GJbpasQtw2o:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; vn-MouyIRCM7VjShKYhDQr6Mc3U:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; JAhRYbDDwDsC4em3dazDKyDw4gM:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; TNvBcRwwSnrkWGe2_L3i3lGvYYk:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition; prefer_PDF_first,pass3_availability=available_external; captions=not_checked; has_pdf_also=True
aosrd-webinars-172-aPPCKg2l-eQ,AOSRD_Clearfield,aosrd_webinars_youtube,"Introduction to Peptides with Dr. Jay Campbell – June 20, 2023 (Video)",introduction to peptides with dr jay campbell june 20 2023 video,aosrd-webinars-172-aPPCKg2l-eQ,possible,t9O9J5vUpWGkKXi-5TqxgKudSvY,2025-04-29,Research/lectures/clearfield-webinar-2025-04-29,AOSRD_PDF,https://aosrd.org/everything-you-ever-wanted-to-peptides-with-dr-jay-campbell/,yes,2,low,2,low,medium,medium,medium,low,moderate,CONDITIONAL_ACQUIRE,Pass 1 relationship is possible only. PDF is a low-cost artifact that could help resolve identity against Otter candidates and/or add slides if the match is later confirmed. Acquire only as an identity-resolution / enrichment step — not as confirmed new knowledge.,Identity-resolution evidence plus possible visual/source material.,t9O9J5vUpWGkKXi-5TqxgKudSvY:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,purpose=identity_resolution; confirm human intent before acquire; do not treat as confirmed same-session until reviewed,pdf_role=identity_resolution_candidate; pass3_pdf_availability=available_external; pass1_rel=possible_existing_session_representation
aosrd-webinars-172-aPPCKg2l-eQ,AOSRD_Clearfield,aosrd_webinars_youtube,"Introduction to Peptides with Dr. Jay Campbell – June 20, 2023 (Video)",introduction to peptides with dr jay campbell june 20 2023 video,aosrd-webinars-172-aPPCKg2l-eQ,possible,t9O9J5vUpWGkKXi-5TqxgKudSvY,2025-04-29,Research/lectures/clearfield-webinar-2025-04-29,YouTube_video,https://youtu.be/aPPCKg2l-eQ,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first; preferably via the low-cost companion PDF before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,t9O9J5vUpWGkKXi-5TqxgKudSvY:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition; prefer_PDF_first,pass3_availability=available_external; captions=not_checked; has_pdf_also=True
aosrd-webinars-173-yAA5qJFYPgg,AOSRD_Clearfield,aosrd_webinars_youtube,"The Importance of Polysaccharides for Brain Health and Immune Function with Dr. John E. Lewis – June 13, 2023 (Video)",the importance of polysaccharides for brain health and immune function with dr john e lewis june 13 2023 video,aosrd-webinars-173-yAA5qJFYPgg,possible,y59a2fEx8UgOiThJHr1w-HcQc1U,2024-08-20,Research/lectures/clearfield-webinar-2024-08-20,AOSRD_PDF,https://aosrd.org/the-importance-of-polysacchari-unction-with-dr-john-e-lewis/,yes,2,low,2,low,medium,medium,medium,low,moderate,CONDITIONAL_ACQUIRE,Pass 1 relationship is possible only. PDF is a low-cost artifact that could help resolve identity against Otter candidates and/or add slides if the match is later confirmed. Acquire only as an identity-resolution / enrichment step — not as confirmed new knowledge.,Identity-resolution evidence plus possible visual/source material.,y59a2fEx8UgOiThJHr1w-HcQc1U:otter_transcript+otter_summary+mednote_stack,purpose=identity_resolution; confirm human intent before acquire; do not treat as confirmed same-session until reviewed,pdf_role=identity_resolution_candidate; pass3_pdf_availability=available_external; pass1_rel=possible_existing_session_representation
aosrd-webinars-173-yAA5qJFYPgg,AOSRD_Clearfield,aosrd_webinars_youtube,"The Importance of Polysaccharides for Brain Health and Immune Function with Dr. John E. Lewis – June 13, 2023 (Video)",the importance of polysaccharides for brain health and immune function with dr john e lewis june 13 2023 video,aosrd-webinars-173-yAA5qJFYPgg,possible,y59a2fEx8UgOiThJHr1w-HcQc1U,2024-08-20,Research/lectures/clearfield-webinar-2024-08-20,YouTube_video,https://youtu.be/yAA5qJFYPgg,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first; preferably via the low-cost companion PDF before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,y59a2fEx8UgOiThJHr1w-HcQc1U:otter_transcript+otter_summary+mednote_stack,resolve_identity_before_video_acquisition; prefer_PDF_first,pass3_availability=available_external; captions=not_checked; has_pdf_also=True
aosrd-webinars-174-LcK7emnFeVk,AOSRD_Clearfield,aosrd_webinars_youtube,"Clinical applications of Amlexonax – June 6, 2023 (Video)",clinical applications of amlexonax june 6 2023 video,aosrd-webinars-174-LcK7emnFeVk,no_match,,,,AOSRD_PDF,https://aosrd.org/clinical-applications-of-amlexonax/,no,4,unresolved,3,low,low,medium,medium,low,exceptional,ACQUIRE_CANDIDATE,AOSRD PDF is externally available and Pass 1 found no reasonable Otter candidate (potentially_new_session — not a confirmed new lecture). Low-cost text/visual source that could add a session representation absent from the current 98-session Otter corpus.,PDF lecture notes/slides/figures/references for a source without an Otter packet match.,catalog_record_and_URL_only,,pdf_role=potentially_new_source; pass3_pdf_availability=available_external; pass1_rel=potentially_new_session
aosrd-webinars-174-LcK7emnFeVk,AOSRD_Clearfield,aosrd_webinars_youtube,"Clinical applications of Amlexonax – June 6, 2023 (Video)",clinical applications of amlexonax june 6 2023 video,aosrd-webinars-174-LcK7emnFeVk,no_match,,,,YouTube_video,https://youtu.be/LcK7emnFeVk,no,2,unresolved,2,very_high,low,medium,low,very_high,weak,DEFER_EXPENSIVE_VIDEO,Pass 1 has no Otter candidate (potentially_new_session — not confirmed new). A companion AOSRD PDF is externally available and is the preferable low-cost text/visual acquisition path. Video captions are unverified; defer expensive video unless a later authorized pass shows a specific AV-only gap after PDF review.,Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL;+external_PDF_candidate,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=True; pot=potentially_new_session
aosrd-webinars-175-wTPrdOyALx0,AOSRD_Clearfield,aosrd_webinars_youtube,"Ehlers Danlos Syndrome Treated with Frequency Specific Microcurrant by Dr. Carol McMakin – May 30, 2023 (Video)",ehlers danlos syndrome treated with frequency specific microcurrant by dr carol mcmakin may 30 2023 video,aosrd-webinars-175-wTPrdOyALx0,possible,vZKE66zexBS6KPliMMq0glRxefk,2024-12-04,Research/lectures/clearfield-webinar-2024-12-04,AOSRD_PDF,https://aosrd.org/ehlers-danlos-syndrome-treated-with-frequency-specific-microcurrant-by-dr-carol-mcmakin/,yes,2,low,2,low,medium,medium,medium,low,moderate,CONDITIONAL_ACQUIRE,Pass 1 relationship is possible only. PDF is a low-cost artifact that could help resolve identity against Otter candidates and/or add slides if the match is later confirmed. Acquire only as an identity-resolution / enrichment step — not as confirmed new knowledge.,Identity-resolution evidence plus possible visual/source material.,vZKE66zexBS6KPliMMq0glRxefk:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,purpose=identity_resolution; confirm human intent before acquire; do not treat as confirmed same-session until reviewed,pdf_role=identity_resolution_candidate; pass3_pdf_availability=available_external; pass1_rel=possible_existing_session_representation
aosrd-webinars-175-wTPrdOyALx0,AOSRD_Clearfield,aosrd_webinars_youtube,"Ehlers Danlos Syndrome Treated with Frequency Specific Microcurrant by Dr. Carol McMakin – May 30, 2023 (Video)",ehlers danlos syndrome treated with frequency specific microcurrant by dr carol mcmakin may 30 2023 video,aosrd-webinars-175-wTPrdOyALx0,possible,vZKE66zexBS6KPliMMq0glRxefk,2024-12-04,Research/lectures/clearfield-webinar-2024-12-04,YouTube_video,https://youtu.be/wTPrdOyALx0,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first; preferably via the low-cost companion PDF before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,vZKE66zexBS6KPliMMq0glRxefk:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition; prefer_PDF_first,pass3_availability=available_external; captions=not_checked; has_pdf_also=True
aosrd-webinars-176-5TjogxSEJXY,AOSRD_Clearfield,aosrd_webinars_youtube,"Membrane Lipid Replacement to Improve Mitochondrial Dysfunction with John Casey – May 23, 2023 (Video)",membrane lipid replacement to improve mitochondrial dysfunction with john casey may 23 2023 video,aosrd-webinars-176-5TjogxSEJXY,possible,VwrSvok1RCW2X3iJ_Kwbd8JK6k8;wcHy9pPXoWy5S62-GJbpasQtw2o,2025-11-12;2025-02-12,Research/lectures/clearfield-webinar-2025-11-12;Research/lectures/clearfield-webinar-2025-02-12,YouTube_video,https://youtu.be/5TjogxSEJXY,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,VwrSvok1RCW2X3iJ_Kwbd8JK6k8:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; wcHy9pPXoWy5S62-GJbpasQtw2o:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-177-cVzkS-n0zS4,AOSRD_Clearfield,aosrd_webinars_youtube,"Quantum Cellular Medicine with David Konn – May 16, 2023 (Video)",quantum cellular medicine with david konn may 16 2023 video,aosrd-webinars-177-cVzkS-n0zS4,no_match,,,,YouTube_video,https://youtu.be/cVzkS-n0zS4,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
